tweet_id,label,tweet
6.45E+17,0,someone asked for adderall on yik yak so i obviously had to put the university police number to fuck with them
4.85E+17,0,user_mention lmaoo aww ava be trying that but i give her tylenol not bout to put up with teething tantrums lol
7.66E+17,0,theyre gonna be really sore after so just dont wear a bra wear a loose shirt take advil they shouldnt hurt
5.30E+17,0,this baby right here has an infected nail bed she was pitiful now after some antibiotics and steroid she seems url
6.41E+17,0,user_mention i am in so much pain costachondritis hurts when i breathe mayb nausea was off painkillers gonna try pregabalin again
7.24E+17,1,ty stacey cooney user_mention for the care package i took the advil allergy relief and i feel so much better url
6.44E+17,0,give her some tylenol i gave lai some tylenol before her shots and then like hours gave her another dose url
4.52E+17,1,i swear if i take ibuprofen nothing happens but as soon as i take the all my cramps go away ovariancystsprobs
7.95E+17,1,have a head flu i would usually take a couple panadol and go to work anyway but because i am url
6.42E+17,1,im ready for bed the body clock is a bit out of wack that im fucking tired oh a xanax helped
5.40E+17,1,user_mention fluticasone propionate is the best nasal medicine ive ever had yes im using this now as well i can breath
2.87E+17,1,user_mention there isnt a medicine in this house i aint took i keep drinkin that tylenol cold stuff like its url
6.42E+17,0,what america really needs is a president whos fled a foreign country on suspicions of murder who cant handle his xanax
6.42E+17,0,its on again yeah break that klonopin in half while i smoke some chronic in the cab with donovan mcnabb user_mention
6.44E+17,0,if you ever leave me baby leave some morphine at my door cause it would take a whole lot of medication
8.10E+17,1,so taking mega advil icing my legs and hips and making myself do specific exercises is the plan not too bad
6.20E+17,0,this is fact any woman who looks bulky from lifting weights short of steroid use or an insane amount of url
5.81E+17,1,i took some motrin pms last night when they say they help u fall asleep and stay sleep they meant that
6.41E+17,0,my inability to control my anger has gotten me ekgs in less than weeks i am the reason they make xanax
7.29E+17,0,my husband said my mothers day gift will make me feel extremely relaxed i said are you shipping me some valium
6.40E+17,0,user_mention i dont mind the airport but ive never been a good flyer xanax noise canceling headphones is the new solution
3.86E+17,1,worlds worst headache day pain is feeling very impressed with itself for fighting off the effects of paracetamol ibroprofen and codeine
4.99E+17,0,saw the dermatologist yesterday the rash is one of two things but they have me pumped full of steroids and url
8.05E+17,1,yes maam i took some ibuprofen and the pain is gone for now i brought some mouthwash to work with me
4.82E+17,0,my mom didnt give us advil or tylenol or ibuprofen when we had a headache she told us to drink water
1.08E+16,0,user_mention i do that whenever i pick up the cats prozac emo_pos now they know us as the crazy cat people
6.47E+17,1,tylenol does nothing for my pain i cant take ibuprofen since i took prednisone looks like im screwed until tonight rheumatoidarthritis
7.08E+17,1,user_mention dying from a headache on my couch took some ibuprofen like mins tho so im hoping itll kick in hby
6.40E+17,0,jax teller the shaddiest nigga ever that nigga be backstabbing everybody rico people damon pope fuacckk como cambia toda la serie
6.47E+17,0,user_mention do they think this will stop abortion maybe they shouldnt of taken away funding for contraceptives maybe stop funding viagra
6.89E+17,0,ive gotta pay again for six tablets and people are moaning about paying a quid for a months supply of paracetamol
7.49E+17,0,and its already bad enough we suffer from migraines but dont forget you can only take a certain kind of tylenol
2.05E+17,0,user_mention user_mention in his defense after posting pic i realized id given him night time cold sinus tylenol instead of reg
5.52E+17,0,myy baby gotta cold but this infant tylenol vicks vaseline soothing him soo hes falling asleep now its mommy turn nitee
8.18E+17,0,it shouldnt cost over to have a fucking baby also shouldnt cost over for motrins and an oxycodone for pain either
4.39E+17,0,spent just over on mason today clothes diapers wipes tylenol and a new toy thank god i got my tax url
6.41E+17,0,ill be ready give me the morphine and ill go to sleep as i dream maybe i will just slide away
5.80E+17,0,i had a cat once but he ate my moms advil year old boy wearing a poncho and carrying a chihuahua
4.46E+17,0,they tell her to take him to vanderbilt childrens hospital for iv steroids and antibiotics they get there and guess what
7.06E+17,0,do you regularly take ibuprofen or another nsaid i took many ibuprofen as a kid up to adulthood for my url
6.44E+17,0,we slept for hours and i gave him infant tylenol chicken soup and hes just watching his baby einstein videos chillin
5.96E+17,1,because being hormonal wasnt enough my doctor put me on steroids for my asthma for the remainder of my pregnancy pregoprobs
2.87E+17,1,user_mention ive been doing tylenol and it helps for a while i just cant get comfortable cant really sleep good emo_neg
6.45E+17,1,after just a few weeks on escitalopram i noticed that the background noise of my mind had waned via user_mention url
6.00E+17,0,user_mention give him some infant tylenol and take him a warm bath and rub his legs it works for my son
8643966392,0,sending out good vibes to the profprac juniors today the panic is palpable you all deserve a hug or maybe prozac
7.92E+17,0,ugh im about to slip a xanax in his cup lmfao so he can sleep tonight and ima kidnap you ok
6.82E+17,0,user_mention extra strength tylenol will be your best friend it has saved my life around like weeks youll starts feeling better
7.53E+17,0,girl just keep lookin at the pictures dont give in to baby fever take some tylenol babies aint no joke lol
8.09E+17,0,tried to give bailey advil to help with his hangover tomorrow and he deadass though i was trying to drug him
4.94E+17,1,user_mention theyre doing everything they can lol all these steroids that theyve given me have made me gain in days smh
3.53E+17,1,well started my off with steroid shots and a trip to urgent care throat was closing thats a good feeling literally
6.44E+17,0,user_mention mnth took dr asked yday to stop and prescribed amlopidine once morning along with metxl25 metoprolol hv to watch bp
6.76E+17,0,i thought this was hilarious my son is on prednisone temporarily to get him through a sjia flare lastnight he url
6.46E+17,0,watching about the pope the segment ends the commercial is about cialis medicine with a couple in the pool naked hmm
6.51E+17,0,give king some advil a baba and let him watch an episode of backyardigans and its like he wasnt ever sick
6.46E+17,0,the right way to end abortion is to enhance sex ed birth control contraception is necessary viagra is not govfunding standwithpp
6.44E+17,0,form is emptiness emptiness form gone gone gone beyond gone altogether beyond o what an awakening now where is my adderall
4.92E+17,0,taste like prozac cigarettes i want my lips to taste like the sad words you whisper after had too much to
6.85E+17,0,user_mention thanks yesterday was great even though he was more sick i blame teething today even though i have him tylenol
4.48E+17,0,tried to convince brady that the motrin would morph him into a ninja turtle yeah that didnt go over so well
4.29E+17,0,while we will not get the chickenpox vaccine this year it is important for parents to note that ibuprofen can url
5.94E+17,1,im hoping that lots of coffee and ibuprofen will relieve my aching muscles else im gonna have to wear flats tonight
